Transaction_ID,Transaction_Date,Customer_ID,Gender,Age,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price_VND,Revenue,Source_Currency,Rating,Customer_Review,Original_Price,Discount_Price,Original_Price_VND,Discount_Price_VND,avg_rating,reviews_count,rating_average,review_count,quantity_sold,availability,is_for_sale,description,product_type,category_2,category_3,manufacturer,current_seller,fulfillment_type,date_created,number_of_images,favourite_count,has_video,Source
T005560,2026-05-16 10:29:07,C00012,Male,33,TP. Hồ Chí Minh,181786500,"Túi chiến thuật rằn ri đi hành quân, dã ngoại, thao trường cho bộ đội",Root,OEM,2,80000,160000,VND,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",80000,80000,80000.0,80000.0,,,0.0,0.0,23.0,,,"       Túi chiến thuật rằn ri đi hành quân-dã ngoại-thao trường-thực tậ cho BĐ   Hình thức: Túi đeo chéo ngang hông   Số ngăn: 3 ngăn bao gồm 1 ngăn to, 1 ngăn cạnh ngăn to, 1 ngăn trước   Kích...",,,,,Đại lý X26 Lục Quân,dropship,478.0,9.0,0.0,False,Tiki
T005561,2025-12-15 18:53:34,C00579,Female,52,Cần Thơ,1022921,Balo Laptop Sakos ATOM i15 SBV109BKNG01 (33 x 45 cm) - Đen,Thời Trang,Sakos,2,1237500,2475000,VND,1,Chất lượng sản phẩm không đáp ứng kỳ vọng và trải nghiệm tiêu cực.,1375000,1237500,1375000.0,1237500.0,,,0.0,0.0,0.0,,,Balo Laptop Sakos ATOM i15 SBV109BKNG01 có kiểu dáng năng động với tông màu cá tính sẽ giúp vẻ ngoài của bạn thêm phần trẻ trung và phong cách mỗi khi mang bên mình.Logo Sakos màu đỏ nổi bật ngay ch...,,,,,Thế giới balô,dropship,2090.0,5.0,0.0,False,Tiki
T005562,2026-05-27 09:56:24,C01977,Male,28,Biên Hòa,191465787,Ba lô du lịch thể thao nam công suất lớn phong cách hiện đại – BLN1001,"Balo du lịch, phượt",Bee Gee,2,920000,1840000,VND,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,1840000,920000,1840000.0,920000.0,,,0.0,0.0,2.0,,,"Kích thước : rộng 32cm X cao 80cm X dày 22cmTrọng lượng: 1.7 kgCông suất: 75 LPhương pháp sản xuất: công nghệ caoChất liệu : Vải Canvas mã hóa SIÊU CHỐNG NƯỚCChức năng: thoáng khí, chống mài mòn,...",,,,,BEE GEE SHOP,dropship,422.0,4.0,0.0,False,Tiki
T005563,2026-04-28 15:18:37,C01524,Male,48,Nha Trang,68767421,Vali nhựa i'mmaX X14 size 24inch nhựa PC/ABS - Bảo hành 3 năm,Thời Trang,i'mmaX,2,570000,1140000,VND,5,Tôi cảm thấy trải nghiệm với sản phẩm là rất tích cực và khiến tôi hoàn toàn hài lòng.,840000,570000,840000.0,570000.0,,,4.6,21.0,51.0,,,"VALI NHỰA CAO CẤP IMMAX X14- Thương hiệu: IMMAX Việt Nam- Bảo hành: 3 năm, 1 năm đầu 1 đổi 1.- Màu sắc: Màu Bạc, Màu Đen, Màu Xanh Dương   1. NHỰA PC + ABS Vali được làm từ nhựa ABS + nhựa Pol...",,,,,Trip Official Store,dropship,1075.0,6.0,0.0,True,Tiki
T005564,2025-10-31 10:22:39,C00774,Female,32,Đà Lạt,194568336,"Vali hợp kim nhôm nguyên khối MS1307 Macsim cao cấp màu bạc, màu đen, màu Ti-gold 20inches",Phụ kiện vali,Macsim,1,10440000,10440000,VND,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",10440000,10440000,10440000.0,10440000.0,,,0.0,0.0,0.0,,,"  THÔNG TIN SẢN PHẨM VALI NGUYÊN KHỐI HỢP KIM NHÔM A6063   Vali hợp kim nhôm được làm từ nhôm nguyên chất kết hợp với: Silic, đồng, ạo ra sản phẩm có đặc tính vật lý trọng lượng nhẹ, độ cứng, đàn hồ...",,,,,Shop phụ kiện ô Macsim,dropship,394.0,10.0,0.0,False,Tiki
T005565,2026-09-19 18:33:46,C01766,Female,50,Hải Phòng,252166119,"Combo 2 Vali Kéo Lusetti Sharon Size 18&22 LS1150: Nhựa PP Chống Bể Vỡ, Kháo TSA An Ninh Quốc Tế",Vali nhựa,Lusetti,5,1690000,8450000,VND,4,Tôi cảm thấy sản phẩm đáp ứng tốt các tiêu chí và mang lại trải nghiệm hài lòng.,3760000,1690000,3760000.0,1690000.0,,,5.0,1.0,2.0,,,"Chất liệu nhựa Propylene cao cấp, chống va đập 100%Được hoàn thiện từ chất liệu nhựa PP (Propylene) cao cấp với khả năng chống chịu được sức ép lớn khi va đập mạnh, chống bể vỡ hoàn toàn và giữ được ...",,,,,Lug Official Store,dropship,147.0,9.0,0.0,False,Tiki
T005566,2026-04-01 16:46:47,C01876,Female,65,Hà Nội,206990795,"Túi xách cá tính, Có đồng đội ta chấp hết, mã TB2. Quà tặng cao cấp cho gia đình, nam nữ cặp đôi, hội nhóm, team building, doanh nghiệp","Balo du lịch, phượt",GOKING,4,109000,436000,VND,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",109000,109000,109000.0,109000.0,,,0.0,0.0,4.0,,,"Túi xách tote cho nam nữ, teen, trẻ em.Chất liệu: Vải bố canvas, thân thiện môi trườngCó khóa kéo.Công nghệ in hiện đại từ Nhật Bản, hình in rất sắc nét, không dính, không bong tróc.Kích thướt: ca...",,,,,GOKING,dropship,292.0,1.0,0.0,False,Tiki
T005567,2025-11-14 14:53:28,C00165,Female,64,TP. Hồ Chí Minh,250103263,"Vali Kéo Du Lịch Size 18inch Chất Da Xịn, Vali Kéo Doanh Nhân Có Ngăn Để Laptop Riêng",Vali nhựa,OEM,2,1139000,2278000,VND,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,1139000,1139000,1139000.0,1139000.0,,,0.0,0.0,0.0,,,"Vali Kéo Du Lịch Size 18inch Chất Da Xịn, Vali Kéo Doanh Nhân Có Ngăn Để Laptop RiêngChất liệu: Lớp lót Polyeste PVC, vỏ da Phương pháp đóng cửa: dây kéoPhong cách: kinh doanh/CVGiới tính: unisex...",,,,,Redsky,dropship,157.0,12.0,0.0,False,Tiki
T005568,2026-01-27 14:42:48,C01193,Male,45,Hà Nội,45631172,Vải Bọc trùm áo trùm Vali chống trầy nhiều size VS34  - nâu - 24 inch,Phụ kiện vali,Shalla,3,59532,178596,VND,4,Tôi hài lòng vì sản phẩm đáp ứng được nhu cầu cơ bản và mang lại trải nghiệm tích cực.,70356,59532,70356.0,59532.0,,,4.8,5.0,14.0,,,"Vải Bọc trùm Vali - Bọc vali size 20 -24 -28 được làm từ chất liệu vải không dệt cao cấp, dày dặn và chắc chắn giúp bạn bọc những chiếc vali đi du lịch, đi công tác hay ngay cả khi bạn để vali trong ...",,,,,Shalla,dropship,1296.0,1.0,0.0,False,Tiki
T005569,2026-07-07 11:06:12,C00409,Female,48,Đà Lạt,35314613,Túi Y Tế Gia Đình Omron,Thời Trang,Omron,4,65000,260000,VND,3,"Nhìn chung, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",65000,65000,65000.0,65000.0,,,4.0,30.0,127.0,,,"TÚI ĐỰNG ĐỒ Y TẾ OMRONRất quan trọng và cần thiết Bạn đang chuẩn bị cho chuyến đi xa, công tác hoặc du lịch. Bạn đang lo lắng về việc nên mang theo thuốc gì hoặc các dụng cụ y tế phòng thân như t...",,,,,Y Tế Lộc,dropship,1439.0,1.0,0.0,False,Tiki
T005570,2025-10-21 05:12:37,C01885,Male,52,Huế,263027173,"[Lập Trình Nhúng A-Z][G33] Thanh Đèn LED Mini 3 Bóng, 8 Bóng, 24 Bóng Siêu Sáng Cổng Cắm USB",Root,OEM,1,10000,10000,VND,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",10000,10000,10000.0,10000.0,,,0.0,0.0,0.0,,,        THÔNG SỐ KỸ THUẬT:   ️ Ánh sáng trắng   ️ Điện áp: 5V   ️ Công suất: 8 led - 4w/24 led - 12w   ️ Kích thước đèn 3 led: 58 * 18 * 9mm   ️ Kích thước đèn 8 led: 100 * 18 * 9mm   ️ Kích...,,,,,Lập Trình Nhúng AZ,dropship,91.0,7.0,0.0,False,Tiki
T005571,2025-12-22 10:16:58,C00575,Male,34,Đà Nẵng,72167877,"Balo dây rút vải, vải dù, vải bố, vải thun, vải nỉ, đựng giấy tờ A4, laptop, quần áo, giày thể thao",Balo và Vali,mirrortowers MT,5,70000,350000,VND,1,"Ở góc độ người dùng, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",120000,70000,120000.0,70000.0,,,4.7,109.0,465.0,,,"Kiểu balo unisex (unisex : dành cho cả nam và nữ, đều sử dụng được)Chất liệu:1. Vải dù+ bề mặt vải trơn, láng mịn, ko thấm nước trên bề mặt vải+ phù hợp để tránh những cơn mưa nhỏ, nhưng...",,,,,Túi xách Mirror Towers,tiki_delivery,1042.0,6.0,0.0,True,Tiki
T005572,2026-02-02 16:30:16,C01443,Female,53,Vũng Tàu,44241890,Cặp Đa Năng STARGO DRAKEN 2,Thời Trang,STARGO,1,519000,519000,VND,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",519000,519000,519000.0,519000.0,,,0.0,0.0,0.0,,,"CẶP ĐA NĂNG STARGO DRAKEN 2Gói gọn sự tiện dụng và xu hướng hiện đạiSTARGO DRAKEN 2 sử dụng chất liệu Polyester kết hợp Nylon: chống nước, hút ẩm, bền chắc cùng thời gianNgoài chức năng là một ch...",,,,,BALO MỚI,dropship,1369.0,8.0,0.0,False,Tiki
T005573,2026-01-23 02:07:47,C01878,Female,54,Đà Lạt,263026372,[Lập Trình Nhúng A-Z][G42] IC Ổn Áp Nguồn CJ78L05 CJ78L09 CJ78L12 CJ78L15 SMD,Root,OEM,4,1500,6000,VND,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",1500,1500,1500.0,1500.0,,,0.0,0.0,0.0,,,        THÔNG SỐ KỸ THUẬT:   *** CẢM ƠN TẤT CẢ MỌI NGƯỜI ĐÃ TIN TƯỞNG VÀ MUA HÀNG TẠI LẬP TRÌNH NHÚNG A-Z ***    Ship: Shop sẽ bọc hàng hết sức cẩn thận để người nhận an tâm trong quá trình vận ...,,,,,Lập Trình Nhúng AZ,dropship,91.0,3.0,0.0,False,Tiki
T005574,2025-11-25 04:49:26,C00419,Female,28,Huế,173233869,"Ba lô nữ thời trâng phong cách Hàn Quốc - Balo Đi Học - Balo Du Lịch, Dã Ngoại 205928",Root,OEM,4,109800,439200,VND,1,Trải nghiệm với sản phẩm rất tồi tệ và tôi không hài lòng với kết quả.,122300,109800,122300.0,109800.0,,,0.0,0.0,0.0,,,       • Thiết kế thời trang đẹp mắt   • Chất liệu cao cấp bền và đẹp   • Kiểu dáng thời trang hiện đại   • Sản xuất tại Việt Nam   • Kích thước : Cao 34cm - Rộng 15cm - Dài 28cm   ...,,,,,ĐỒ DA THÀNH LONG TLG,dropship,530.0,7.0,0.0,False,Tiki
T005575,2026-05-26 01:41:25,C01253,Female,32,Đà Lạt,147442516,"Ba Lô dành cho Laptop 15.6"" TARGUS Cypress EcoSmart Slim Backpack - Hàng Chính Hãng",Balo laptop,Targus,3,1512000,4536000,VND,4,Tôi có trải nghiệm tích cực và cảm thấy hài lòng với sản phẩm.,1890000,1512000,1890000.0,1512000.0,,,5.0,3.0,12.0,,,"Ba lô Laptop 15.6"" TARGUS Cypress EcoSmart Slim BackpackLý do chọn mua sản phẩm này!?Ba lô Laptop 15.6"" TARGUS Cypress EcoSmart Slim BackpackChất liệu tái chế từ 20 chai nhựa, thân thiện với môi t...",,,,,Nhà Giả Kim,dropship,642.0,5.0,0.0,False,Tiki
T005576,2026-08-30 19:46:58,C01941,Male,36,Nha Trang,246164938,Túi Trống Đeo Chéo Vải Canvas Cỡ Lớn Phong Cách Ulzzang Đựng Sách Vở Đồ Thoải Mái Đi Học Đi Chơi,Túi trống,OEM,1,26900,26900,VND,3,"Theo cảm nhận của tôi, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",42900,26900,42900.0,26900.0,,,0.0,0.0,0.0,,,"Túi được thiết kế trẻ trung, chất liệu bền bỉ, sử dụng tiện lợi, form rộng, nhẹ phù hợp với các bạn trẻ. Kích thước không quá lớn nhưng đủ để bạn chứa tất cả đồ dùng học tập, sách vở, khi đi học hay n...",,,,,Everza,dropship,185.0,9.0,0.0,False,Tiki
T005577,2025-10-25 10:59:10,C00214,Male,44,Cần Thơ,263026861,[Lập Trình Nhúng A-Z][139] Jump Đơn/Đôi Cái 2.54MM 1x40P/2x40P Thẳng,Root,OEM,2,2500,5000,VND,3,Sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.,2500,2500,2500.0,2500.0,,,0.0,0.0,0.0,,,        THÔNG SỐ KỸ THUẬT:   ️ Phân loại: Jump đơn/đôi cái.   ️ Số lượng chân: 40 chân   ️Khoảng cách giữa 2 chân: 2.54mm   *** CẢM ƠN TẤT CẢ MỌI NGƯỜI ĐÃ TIN TƯỞNG VÀ MUA HÀNG TẠI LẬP TRÌNH N...,,,,,Lập Trình Nhúng AZ,dropship,91.0,4.0,0.0,False,Tiki
T005578,2026-08-06 02:26:35,C00421,Female,41,Hải Phòng,82939706,"Balo nam thời trang vải canvas cao cấp phong cách mới 15,6""",Balo laptop,ANANSHOP688,3,358200,1074600,VND,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",398000,358200,398000.0,358200.0,,,4.5,11.0,19.0,,,"Kích thước : rộng 33cm ,cao 43cm,dày 10cmPhương pháp sản xuất: công nghệ caoChất liệu : vải Canvas siêu bền đẹpcông suất: 20-35lchức năng: Không thấm nước, lưu trữ, thoáng khí, chống mài mòn, làm sáng...",,,,,Ananshop688,dropship,909.0,8.0,0.0,False,Tiki
T005579,2026-06-23 08:02:25,C01585,Female,34,Huế,138624256,"Cặp đi học, đi chơi cho nữ hợp thời trang",Balo nữ,OEM,5,79000,395000,VND,5,Tôi cảm thấy sản phẩm đáp ứng đầy đủ nhu cầu và mang lại trải nghiệm tuyệt vời.,79000,79000,79000.0,79000.0,,,0.0,0.0,0.0,,,"  Xin chào quý khách đã quan tâm tới shop ạ.   Tên sản phẩm: balo đi học   Xuất xứ: hàng việt.   Kích thước: 28*38 (cm)   Màu sắc: hồng, đen   Không chỉ quần áo mà balo còn được xem là phụ kiện ...",,,,,DIỄM MY STORE,dropship,420.0,8.0,0.0,False,Tiki
T005580,2026-06-08 05:04:53,C01224,Male,38,TP. Hồ Chí Minh,173054024,Túi Chống Sốc Laptop Macbook Bảo Vệ Máy Tính An Toàn - Đủ Size 11 inch - 16 inch,Root,OEM,5,79000,395000,VND,4,"Ở góc độ người dùng, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",79000,79000,79000.0,79000.0,,,0.0,0.0,1.0,,,"       Túi đựng laptop chống sốc trẻ trung vô cùng sang trọng và trang nhã với chất liệu vải canvas cao cấp, thiết kế nhiều ngăn nhỏ tiện dụng cho người sử dụng. Màu sắc thời thượng, khẳng định gu...",,,,,Vũ studio store,dropship,531.0,6.0,0.0,False,Tiki
T005581,2026-05-27 04:52:07,C01239,Male,25,Đà Nẵng,325087982,Peter Rabbit Veg Patch Lotto,Marketplace,Orchard Toys,5,555780,2778900,GBP,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",15.99,15.99,555780.0,555780.0,\N,\N,,,,in_stock,True,"Fill your wheelbarrow in this fun matching and memory game
Join Peter Rabbit, Jemima Puddle Duck, Mrs. Tiggy-winkle and Benjamin Bunny in this fun lotto game
Fill your board with fruit and veg before Mr. McGregor builds his scarecrow!
Chunky, wipe-clean cards ideal for little hands
Perfect as a birthday present for children from 3+",SingleProduct,Toys,Games,\N,,,,,,,Tesco
T005582,2026-07-01 05:26:15,C01782,Female,20,Hà Nội,58362992,Vali Vải Du Lịch SAKOS NEO PILOTTE 6 (Size Trung - 66cm/TSA),Thời Trang,Sakos,3,2596000,7788000,VND,3,Sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.,2705000,2596000,2705000.0,2596000.0,,,0.0,0.0,3.0,,,Vali Vải Du Lịch SAKOS NEO PILOTTE 6 Sakos Neo Pilotte 6 là dòng sản phẩm đến từ thương hiệu Sakos được nhiều người tin dùng và sử dụng. Sản phẩm được thiết kế và sản xuất theo tiêu chuẩn Sakostyle U...,,,,,SAKOS Official Store,dropship,1147.0,7.0,0.0,False,Tiki
T005583,2026-08-31 08:12:35,C01393,Female,21,Biên Hòa,149568010,Cặp Laptop CB2089_Màu Đen,Root,OEM,1,289000,289000,VND,5,"Ở góc độ người dùng, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",289000,289000,289000.0,289000.0,,,0.0,0.0,0.0,,,       Cặp Đựng Laptop   Cặp Coolbell Chính Hãng   Cặp Chống Nước_Chống Sốc Cao Cấp   ----------------------------------------------------------------   THÔNG TIN CHI TIẾT   CẶP LAPTOP – CẶP ...,,,,,Balo Laptop Thời Trang Hải Phòng,dropship,635.0,7.0,0.0,False,Tiki
T005584,2026-01-29 09:24:42,C00033,Female,39,Đà Lạt,253147044,Balo American Tourister Hall BTS Backpack,Balo laptop,American Tourister,4,1250000,5000000,VND,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",2500000,1250000,2500000.0,1250000.0,,,5.0,1.0,2.0,,,"TÍNH NĂNG:Tổ chức nội thất thông minh, tinh tếTích hợp bao trùm chống nướcDây đeo vai trợ lực Tractum Suspension tạo sự thoải mái tối đa khi sử dụngNgăn bảo mật an toànNgăn có khóa kéoTúi bên để...",,,,,American Tourister Flagship Store,dropship,133.0,7.0,0.0,False,Tiki
T005585,2026-03-13 10:53:33,C01201,Male,40,Huế,101156537,Balo dây rút 7 Viên Ngọc Rồng,Balo nữ,OEM,4,69000,276000,VND,5,Tôi cảm thấy sản phẩm đáp ứng đầy đủ nhu cầu và mang lại trải nghiệm tuyệt vời.,69000,69000,69000.0,69000.0,,,0.0,0.0,0.0,,,"KaKiBa Shop chuyên sản xuất các mặt balo in - Nhận in balo, balo dây rút, bóp viết, áo thun, ly, …. - Nhận in ảnh cá nhân, những nhân vật hoạt hình như: Ben 10, Siêu nhân, Conan, One Piece, Fairy Ta...",,,,,Kakiba Shop,dropship,839.0,4.0,0.0,False,Tiki
T005586,2025-09-25 10:12:53,C01757,Male,39,Đà Nẵng,208178653,HÌNH THẬT_Vali Du Lịch Tay Kéo Chất Liệu Nhựa Nhám PC+ABS Dày Dặn Thiết Kế Bo Góc Sang Trọng 4 Bánh Xe Đôi Xoay 360 Độ Hàng Sẵn Kho Đủ Size 20/24/26 inch,Vali nhựa,OEM,3,475000,1425000,VND,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",475000,475000,475000.0,475000.0,,,0.0,0.0,1.0,,,"► THÔNG TIN SẢN PHẨM:⚠️🔴Quý khách đặt hàng lưu ý: 20 inch CHỈ CÓ TAY XÁCH PHÍA TRÊN, Không có tay xách bên hông & không có chân chống sốc.22-24-26 inch đầy đủ 2 tay xách và ...",,,,,1991,dropship,270.0,12.0,0.0,False,Tiki
