Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Quantity,Unit_Price_VND,Revenue,Rating,Customer_Review,Gender,Age,City
T004593,C01700,216900802,2026-02-07 11:23:58,5,3500000,17500000,5,Tôi cảm thấy sản phẩm đáp ứng tốt nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,30,Huế
T004594,C01969,183038570,2026-04-16 12:12:37,4,99000,396000,1,"Ở góc độ người dùng, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,39,Biên Hòa
T004595,C00073,325088317,2026-08-03 11:17:22,2,1598520,3197040,5,"Theo cảm nhận của tôi, trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.",Female,19,Huế
T004596,C00481,20238711,2026-07-08 21:45:32,1,1848000,1848000,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,Male,34,Biên Hòa
T004597,C00965,263027344,2025-10-04 03:50:17,5,21000,105000,4,Tôi có trải nghiệm tích cực và hài lòng với sản phẩm.,Male,61,Cần Thơ
T004598,C01409,173164203,2026-07-10 03:45:06,2,749000,1498000,4,Tôi cảm thấy sản phẩm đáp ứng tốt các tiêu chí và mang lại trải nghiệm hài lòng.,Female,24,Biên Hòa
T004599,C01520,325086908,2026-06-24 05:22:53,2,3823032,7646064,2,"Với trải nghiệm này, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Female,32,Nha Trang
T004600,C00417,230203037,2026-03-08 09:50:04,3,535500,1606500,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,41,Đà Lạt
T004601,C00272,114696499,2026-04-18 04:22:53,3,329000,987000,5,Sản phẩm đáp ứng đúng nhu cầu và mang lại trải nghiệm tuyệt vời.,Male,43,Biên Hòa
T004602,C01675,179953024,2025-12-11 20:57:30,5,989000,4945000,4,Tôi cảm thấy sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.,Male,51,Hà Nội
T004603,C00662,121331481,2026-03-02 02:43:44,5,145000,725000,3,"Trải nghiệm của người dùng ở mức bình thường, không có gì nổi bật.",Male,49,Đà Lạt
T004604,C00234,197637225,2025-10-27 18:35:25,3,1450000,4350000,5,Tôi cảm thấy sản phẩm đáp ứng tốt nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,61,Cần Thơ
T004605,C01057,325086384,2026-06-30 19:54:42,5,660054,3300270,4,"Sản phẩm hoạt động ổn định và phù hợp với nhu cầu của tôi, tạo ra trải nghiệm khá tốt.",Female,27,Đà Nẵng
T004606,C00450,325088111,2026-08-06 08:49:11,1,4274886,4274886,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,24,Hà Nội
T004607,C00279,148694159,2026-05-29 20:39:42,5,202800,1014000,1,Tôi không hài lòng với trải nghiệm sử dụng sản phẩm.,Male,55,TP. Hồ Chí Minh
T004608,C01298,325088248,2026-07-06 19:02:51,3,625296,1875888,3,Trải nghiệm ở mức bình thường và không có gì quá nổi bật.,Male,18,Cần Thơ
T004609,C01608,15855202,2025-12-23 03:09:43,3,50000,150000,2,"Nhìn chung, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,28,TP. Hồ Chí Minh
T004610,C00532,205110844,2026-01-11 14:50:54,4,129000,516000,5,Sản phẩm mang lại trải nghiệm tuyệt vời và đáp ứng đúng nhu cầu của tôi.,Female,49,Đà Nẵng
T004611,C01795,149772252,2026-08-23 17:49:07,1,20000,20000,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Male,25,Cần Thơ
T004612,C01709,146944237,2025-09-30 12:24:32,5,250000,1250000,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Female,54,Nha Trang
T004613,C00709,202334878,2026-03-11 15:48:33,3,599000,1797000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,22,Hải Phòng
T004614,C00801,325084675,2025-12-29 01:36:55,3,856437,2569311,3,"Với trải nghiệm này, trải nghiệm ở mức bình thường và không có gì quá nổi bật.",Male,38,Hà Nội
T004615,C01171,102629376,2026-01-31 08:58:22,3,129000,387000,4,Tôi cảm thấy sản phẩm đáp ứng tốt các tiêu chí và mang lại trải nghiệm hài lòng.,Female,62,Hải Phòng
T004616,C01152,325087712,2026-08-18 20:16:58,3,381990,1145970,1,"Ở góc độ người dùng, tôi rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.",Female,62,Nha Trang
T004617,C00851,190463779,2026-08-01 04:27:43,4,350000,1400000,3,"Theo cảm nhận của tôi, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,32,Huế
T004618,C01652,17009704,2025-10-21 18:44:25,2,108000,216000,3,"Sản phẩm đáp ứng nhu cầu cơ bản, không có gì đặc biệt nổi bật.",Male,39,Đà Lạt
T004619,C00684,253147343,2026-03-07 12:25:41,3,550000,1650000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,21,Hải Phòng
T004620,C01300,325086511,2026-08-20 01:05:30,3,451506,1354518,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Male,26,Hà Nội
T004621,C01219,101650753,2025-11-02 14:07:01,2,269000,538000,4,Tôi có trải nghiệm tích cực và cảm thấy hài lòng với sản phẩm.,Female,20,Đà Nẵng
T004622,C01676,129247093,2026-07-16 05:24:39,1,105990,105990,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",Male,46,Nha Trang
T004623,C00892,325087720,2026-07-30 07:21:11,5,381990,1909950,1,Trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.,Female,19,Cần Thơ
T004624,C00286,325087702,2025-12-19 00:29:50,3,381990,1145970,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Male,21,Biên Hòa
T004625,C00886,133675892,2025-12-08 12:12:22,5,29000,145000,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Female,55,Nha Trang
T004626,C00345,89427914,2026-07-29 20:17:49,2,28500,57000,2,"Trải nghiệm không tốt, sản phẩm cần được cải thiện để đáp ứng kỳ vọng.",Female,64,Hà Nội
T004627,C01730,98576691,2026-07-01 11:03:04,5,95000,475000,5,"Nhìn chung, sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.",Female,63,Hải Phòng
T004628,C01013,195282022,2026-05-04 07:50:52,3,34000,102000,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Female,22,Hải Phòng
T004629,C01625,66672681,2026-06-12 15:11:26,4,130900,523600,4,"Ở góc độ người dùng, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Female,60,Cần Thơ
T004630,C00473,193167426,2026-02-01 04:06:58,4,320000,1280000,1,Tôi cảm thấy rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,Female,34,Cần Thơ
T004631,C00691,212235522,2026-08-18 09:33:19,4,2390000,9560000,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Male,35,Vũng Tàu
T004632,C01536,263025440,2026-06-21 00:42:25,2,14000,28000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,50,Hà Nội
T004633,C00095,263027123,2026-05-13 00:03:08,2,10000,20000,3,"Với trải nghiệm này, trải nghiệm ở mức bình thường và không có gì quá nổi bật.",Male,58,Đà Nẵng
T004634,C00691,93234192,2026-05-21 17:50:59,2,326430,652860,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,Male,35,Vũng Tàu
T004635,C00896,325087060,2026-03-03 06:48:22,5,1077150,5385750,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Male,30,Cần Thơ
T004636,C01845,325086432,2025-11-21 11:03:38,3,451506,1354518,3,Sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.,Female,47,Đà Nẵng
T004637,C01008,105041136,2026-05-15 06:56:43,5,540000,2700000,5,"Ở góc độ người dùng, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Male,62,Đà Nẵng
T004638,C01715,135537891,2025-11-11 01:45:50,1,18000,18000,5,"Theo cảm nhận của tôi, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,43,Hải Phòng
T004639,C00270,325087625,2026-07-19 19:19:32,4,1285698,5142792,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể của sản phẩm.,Female,49,TP. Hồ Chí Minh
T004640,C01623,325085155,2025-12-07 05:50:05,3,381990,1145970,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,60,Huế
T004641,C00089,124244560,2026-07-30 22:38:52,5,327750,1638750,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Female,18,Đà Lạt
T004642,C01518,325087065,2025-12-07 08:50:45,3,381990,1145970,5,"Theo cảm nhận của tôi, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Male,53,Hà Nội
T004643,C00328,197862953,2026-07-27 19:14:58,4,199000,796000,3,"Với trải nghiệm này, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,62,Huế
T004644,C01855,208681131,2025-10-11 01:15:18,2,75000,150000,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Female,56,Huế
T004645,C01548,181998831,2026-04-27 09:28:40,4,15000,60000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,33,Vũng Tàu
T004646,C01775,263025593,2026-02-01 05:50:14,4,12000,48000,4,Tôi cảm thấy sản phẩm đáp ứng tốt các tiêu chí và mang lại trải nghiệm hài lòng.,Female,39,Huế
T004647,C01551,149568010,2026-04-12 17:12:59,1,289000,289000,1,"Theo cảm nhận của tôi, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,29,Hà Nội
T004648,C00905,103621502,2026-01-05 03:54:08,4,3800000,15200000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,46,Huế
T004649,C01043,325085196,2026-05-07 19:07:00,5,1042392,5211960,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,Female,21,Biên Hòa
T004650,C01774,325086424,2026-04-15 05:41:12,1,451506,451506,5,Sản phẩm đáp ứng đúng nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,18,Vũng Tàu
T004651,C01922,24846555,2025-11-22 09:23:26,5,186340,931700,3,Trải nghiệm ở mức bình thường và không có gì quá nổi bật.,Male,61,Biên Hòa
T004652,C01237,179758387,2026-01-21 16:40:13,5,590000,2950000,3,"Theo cảm nhận của tôi, sản phẩm ở mức trung bình và nhìn chung vẫn có thể chấp nhận được.",Female,20,Hải Phòng
T004653,C01161,144511128,2026-06-18 10:15:24,2,2800,5600,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Female,61,TP. Hồ Chí Minh
T004654,C01641,22274336,2026-01-09 15:33:11,2,60000,120000,1,"Với trải nghiệm này, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,41,Đà Lạt
T004655,C00110,57844776,2026-01-08 08:46:52,2,149000,298000,3,"Sản phẩm đáp ứng nhu cầu cơ bản, nhưng chưa tạo được ấn tượng đáng kể.",Male,34,Hà Nội
T004656,C01770,325088073,2026-04-28 10:16:57,4,799086,3196344,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,22,Nha Trang
T004657,C01326,36779365,2025-12-30 19:49:04,5,159000,795000,2,"Theo cảm nhận của tôi, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,45,Hải Phòng
T004658,C00951,108154769,2026-08-17 05:17:47,3,79000,237000,4,"Trải nghiệm tổng thể khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Female,57,Nha Trang
T004659,C00877,134817677,2026-04-05 18:41:42,4,145000,580000,3,"Nhìn chung, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,28,TP. Hồ Chí Minh
T004660,C00137,166430788,2026-09-02 14:03:19,3,1250000,3750000,4,"Ở góc độ người dùng, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Male,53,Hải Phòng
T004661,C00410,177552751,2026-06-08 19:31:42,4,121221,484884,3,Trải nghiệm của tôi không quá tốt nhưng vẫn đủ để chấp nhận được.,Male,26,Cần Thơ
T004662,C01601,262974253,2026-07-31 14:02:12,4,32000,128000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,26,Biên Hòa
T004663,C00352,181220023,2025-10-24 23:33:46,5,55000,275000,4,"Trải nghiệm tổng thể khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Male,57,TP. Hồ Chí Minh
T004664,C00466,325086915,2025-11-09 15:46:48,2,1042392,2084784,4,Tôi có trải nghiệm tích cực và cảm thấy hài lòng với sản phẩm.,Female,19,Đà Lạt
T004665,C00356,49132271,2026-07-06 07:23:02,4,329000,1316000,2,Sản phẩm chưa đáp ứng được kỳ vọng và trải nghiệm còn hạn chế.,Female,52,Hà Nội
T004666,C00140,325088878,2026-07-20 03:10:16,3,729570,2188710,1,"Theo cảm nhận của tôi, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Female,49,Nha Trang
T004667,C01027,14454266,2026-02-24 20:21:17,3,59999,179997,4,Tôi có trải nghiệm tích cực và hài lòng với sản phẩm.,Male,53,Vũng Tàu
T004668,C01236,12430770,2026-09-09 19:32:42,4,824000,3296000,4,"Với trải nghiệm này, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Male,47,Vũng Tàu
T004669,C01349,325088430,2025-10-11 00:35:04,4,2258922,9035688,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Male,38,Cần Thơ
T004670,C01041,325087899,2026-01-03 16:50:33,2,277716,555432,4,Tôi hài lòng với trải nghiệm này vì sản phẩm đáp ứng tốt các mong đợi của mình.,Male,38,Đà Lạt
T004671,C00528,72506909,2026-08-20 17:28:09,1,159000,159000,2,Trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.,Male,33,Biên Hòa
T004672,C00377,208634697,2026-05-30 17:23:47,4,200000,800000,5,Trải nghiệm với sản phẩm rất tích cực và tôi cảm thấy rất hạnh phúc với nó.,Female,59,Hải Phòng
T004673,C01560,325086889,2025-11-06 06:41:00,3,1389972,4169916,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Female,40,Đà Nẵng
T004674,C01576,207389941,2026-06-17 09:46:08,5,190000,950000,2,"Theo cảm nhận của tôi, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,44,Huế
T004675,C01007,325086766,2026-08-20 08:26:22,2,23635092,47270184,5,Tôi rất hài lòng với chất lượng và trải nghiệm tổng thể của sản phẩm.,Female,62,Huế
T004676,C00104,155724100,2025-11-08 12:46:06,3,26257,78771,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,63,TP. Hồ Chí Minh
T004677,C01872,125100262,2025-12-23 23:09:38,2,35000,70000,4,Tôi hài lòng với sản phẩm trong tổng thể và cho thấy nó đáp ứng được kỳ vọng của mình.,Male,57,Đà Nẵng
T004678,C01805,45162457,2025-11-13 19:05:15,2,29000,58000,3,"Trải nghiệm của người dùng ở mức trung bình, có thể chấp nhận được.",Female,20,Cần Thơ
T004679,C01028,847433,2026-06-21 06:40:50,4,159000,636000,5,Sản phẩm mang lại trải nghiệm tuyệt vời và đáp ứng đúng nhu cầu của tôi.,Male,37,TP. Hồ Chí Minh
T004680,C01572,139726774,2026-01-21 02:09:32,5,39000,195000,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Female,42,Đà Nẵng
T004681,C00400,263025642,2026-08-05 18:00:36,2,12000,24000,3,"Trải nghiệm của người dùng ở mức bình thường, không có gì nổi bật.",Female,21,Cần Thơ
T004682,C00641,100425243,2025-12-23 03:22:38,1,559000,559000,4,Tôi cảm thấy sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.,Female,38,TP. Hồ Chí Minh
T004683,C01296,116856915,2026-07-10 17:26:53,1,10000,10000,2,Sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.,Female,24,Đà Nẵng
T004684,C00898,242451658,2026-08-11 14:30:30,3,1200000,3600000,1,Trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.,Male,35,Cần Thơ
T004685,C01497,206713700,2026-06-07 14:57:46,3,3690000,11070000,4,Tôi hài lòng với sản phẩm trong tổng thể và cho thấy nó đáp ứng được kỳ vọng của mình.,Male,27,Vũng Tàu
T004686,C01258,215661269,2026-02-17 12:14:10,1,2180000,2180000,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,53,Đà Nẵng
T004687,C01973,325088002,2026-03-27 02:05:09,5,451506,2257530,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể của sản phẩm.,Female,35,Hải Phòng
